id,Amount_Requested,Loan_Purpose,Loan_Length,Status,Debt_To_Income_Ratio,Home_Ownership,FICO,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months
77251,16000,debt_consolidation,36 months,accepted,2.85,MORTGAGE,692.0,6.0,3909.0,0.0
49782,15000,debt_consolidation,36 months,accepted,12.6,MORTGAGE,707.0,7.0,13036.0,1.0
101411,9500,other,36 months,accepted,16.01,RENT,662.0,7.0,3673.0,1.0
81782,35000,debt_consolidation,36 months,accepted,15.75,MORTGAGE,692.0,21.0,73813.0,1.0
71268,5000,debt_consolidation,36 months,accepted,21.82,MORTGAGE,727.0,8.0,15502.0,1.0
38833,15000,debt_consolidation,36 months,accepted,11.7,RENT,702.0,6.0,6622.0,0.0
69249,5000,debt_consolidation,36 months,pending,17.37,RENT,677.0,3.0,10361.0,0.0
5299,19000,debt_consolidation,36 months,accepted,19.83,RENT,777.0,12.0,33809.0,1.0
61835,11625,debt_consolidation,36 months,accepted,31.12,RENT,682.0,14.0,8374.0,2.0
64769,25000,wedding,36 months,accepted,13.45,RENT,752.0,16.0,17193.0,0.0
35250,8000,debt_consolidation,36 months,accepted,7.67,OWNER,687.0,4.0,1442.0,0.0
7007,9800,major_purchase,36 months,accepted,14.99,MORTGAGE,762.0,12.0,5164.0,0.0
2577,6000,wedding,36 months,accepted,1.06,RENT,767.0,6.0,7161.0,0.0
37863,10200,debt_consolidation,36 months,accepted,17.86,MORTGAGE,707.0,9.0,9817.0,2.0
34551,10500,medical,36 months,accepted,16.26,MORTGAGE,762.0,9.0,2816.0,1.0
38905,5000,small_business,36 months,accepted,7.75,MORTGAGE,727.0,11.0,16396.0,3.0
53762,17500,small_business,36 months,accepted,7.97,RENT,812.0,4.0,17.0,0.0
32323,4000,other,36 months,accepted,10.56,RENT,687.0,2.0,299.0,0.0
49042,22000,debt_consolidation,36 months,accepted,16.93,RENT,717.0,4.0,22142.0,0.0
16346,5000,other,36 months,accepted,9.18,RENT,752.0,10.0,7351.0,0.0
100424,8000,credit_card,36 months,accepted,29.19,MORTGAGE,687.0,14.0,21498.0,2.0
75831,19125,other,60 months,accepted,29.1,RENT,702.0,14.0,28108.0,3.0
67863,16000,debt_consolidation,36 months,accepted,18.23,RENT,702.0,14.0,16309.0,0.0
103546,4500,vacation,36 months,accepted,17.35,OWNER,662.0,18.0,5197.0,4.0
50874,5800,other,60 months,accepted,11.86,RENT,667.0,3.0,6077.0,2.0
101548,10000,credit_card,36 months,accepted,6.37,RENT,647.0,4.0,2211.0,6.0
80841,16750,debt_consolidation,36 months,accepted,8.84,MORTGAGE,682.0,8.0,13567.0,1.0
65855,3600,debt_consolidation,36 months,accepted,27.16,OWNER,697.0,15.0,12153.0,1.0
26919,10000,debt_consolidation,36 months,accepted,12.19,RENT,672.0,12.0,17133.0,1.0
31098,6000,vacation,36 months,accepted,1.51,OWNER,802.0,14.0,1838.0,0.0
68962,10000,medical,36 months,accepted,13.26,MORTGAGE,737.0,12.0,16297.0,2.0
61493,10000,credit_card,36 months,accepted,5.8,RENT,687.0,3.0,15279.0,1.0
28574,5000,home_improvement,36 months,accepted,16.45,MORTGAE,747.0,10.0,129071.0,0.0
69724,35000,debt_consolidation,60 months,accepted,24.22,RENT,667.0,16.0,28687.0,2.0
33068,7000,wedding,36 months,accepted,20.72,RENT,717.0,9.0,6659.0,0.0
1342,3000,major_purchase,36 months,accepted,0.33,RENT,802.0,3.0,37.0,0.0
31200,28000,debt_consolidation,36 months,accepted,5.7,MORTGAGE,697.0,6.0,11923.0,1.0
10264,15200,home_improvement,60 months,accepted,19.22,MORTGAGE,692.0,20.0,19712.0,2.0
49920,15775,other,36 months,pending,3.37,RENT,712.0,11.0,4058.0,1.0
30441,30000,home_improvement,36 months,accepted,8.15,MORTGAGE,767.0,13.0,1945.0,0.0
33148,3000,wedding,36 months,accepted,4.75,OWNER,712.0,9.0,7321.0,3.0
79022,15350,debt_consolidation,36 months,accepted,15.09,MORTGAGE,672.0,7.0,12823.0,0.0
45222,26500,small_business,60 months,accepted,17.19,MORTGAGE,787.0,13.0,9966.0,0.0
22768,6400,home_improvement,60 months,accepted,3.09,MORTGAGE,697.0,5.0,241.0,0.0
96412,13200,debt_consolidation,36 months,pending,28.75,RENT,697.0,9.0,8568.0,1.0
29340,12000,debt_consolidation,36 months,accepted,17.73,MORTGAGE,707.0,9.0,38342.0,0.0
73863,4000,car,36 months,accepted,33.67,MORTGAGE,802.0,19.0,55123.0,1.0
32269,2500,home_improvement,36 months,accepted,10.96,MORTGAGE,732.0,14.0,24495.0,0.0
45097,28000,debt_consolidation,36 months,accepted,8.99,MORTGAGE,702.0,6.0,14189.0,2.0
62353,9000,debt_consolidation,36 months,accepted,7.33,RENT,732.0,4.0,12964.0,0.0
53042,6600,home_improvement,36 months,accepted,16.69,MORTGAGE,752.0,14.0,17258.0,0.0
92363,27050,credit_card,60 months,accepted,27.59,MORTGAE,707.0,13.0,40037.0,1.0
27374,4800,major_purchase,36 months,accepted,0.0,RENT,677.0,2.0,0.0,0.0
67953,7550,debt_consolidation,36 months,accepted,3.83,MORTGAGE,712.0,10.0,10204.0,0.0
5880,10000,debt_consolidation,36 months,accepted,0.17,MORTGAGE,777.0,9.0,2994.0,0.0
3031,12500,credit_card,36 months,accepted,12.21,RENT,732.0,6.0,12568.0,2.0
92244,27575,debt_consolidation,36 months,accepted,19.3,RENT,662.0,6.0,14935.0,1.0
61500,20000,debt_consolidation,36 months,accepted,3.94,MORTGAGE,722.0,6.0,11751.0,3.0
7002,15000,major_purchase,36 months,pending,9.17,RENT,732.0,8.0,0.0,2.0
53002,18000,home_improvement,36 months,accepted,12.79,MORTGAGE,732.0,15.0,4856.0,2.0
32737,5400,small_business,36 months,accepted,6.27,RENT,787.0,2.0,90.0,2.0
47286,23000,credit_card,36 months,accepted,16.02,RENT,697.0,8.0,9664.0,2.0
16577,8000,home_improvement,36 months,pending,19.65,OWNER,772.0,8.0,0.0,0.0
35530,3000,debt_consolidation,36 months,accepted,4.25,OWNER,707.0,4.0,1643.0,0.0
23575,7200,credit_card,36 months,accepted,11.72,MORTGAGE,782.0,6.0,15933.0,1.0
99508,15350,credit_card,36 months,accepted,7.41,MORTGAGE,672.0,6.0,8128.0,0.0
72670,6000,wedding,36 months,accepted,21.21,RENT,687.0,8.0,4638.0,0.0
2882,15000,debt_consolidation,36 months,accepted,13.16,MORTGAGE,757.0,3.0,4923.0,2.0
20093,5000,moving,60 months,accepted,12.59,RENT,692.0,13.0,7686.0,0.0
9020,2575,educational,36 months,accepted,4.8,RENT,762.0,6.0,4678.0,2.0
52639,1800,vacation,36 months,accepted,24.21,RENT,672.0,11.0,5757.0,0.0
76348,10000,other,36 months,accepted,26.44,MORTGAGE,702.0,6.0,18652.0,1.0
57727,7750,debt_consolidation,36 months,accepted,6.51,MORTGAGE,707.0,5.0,6889.0,0.0
91915,12000,debt_consolidation,36 months,pending,28.76,RENT,662.0,21.0,16822.0,2.0
97696,10000,debt_consolidation,36 months,accepted,16.0,MORTGAGE,782.0,11.0,14832.0,0.0
51525,4950,debt_consolidation,36 months,accepted,14.11,MORTGAGE,667.0,15.0,8379.0,0.0
41626,8400,medical,36 months,accepted,15.34,MORTGAGE,762.0,6.0,10576.0,0.0
71634,3500,other,36 months,pending,17.82,MORTGAGE,697.0,15.0,4067.0,3.0
51795,12000,credit_card,36 months,accepted,18.37,MORTGAGE,667.0,16.0,16993.0,2.0
73201,18000,credit_card,60 months,accepted,17.17,MORTGAGE,662.0,13.0,14866.0,3.0
31566,14675,debt_consolidation,60 months,accepted,29.18,RENT,727.0,7.0,21088.0,1.0
90826,13000,credit_card,36 months,accepted,16.09,RENT,677.0,6.0,6930.0,0.0
64262,15000,debt_consolidation,36 months,accepted,33.12,RENT,697.0,10.0,13198.0,0.0
2749,8250,credit_card,36 months,accepted,24.45,MORTGAGE,757.0,17.0,29576.0,2.0
73233,6900,credit_card,36 months,accepted,17.78,OWNER,687.0,9.0,9720.0,1.0
88842,35000,debt_consolidation,60 months,accepted,12.54,MORTGAGE,687.0,14.0,26487.0,4.0
8773,25000,debt_consolidation,36 months,pending,12.21,RENT,752.0,6.0,28556.0,0.0
94795,9600,debt_consolidation,36 months,accepted,20.58,MORTGAGE,707.0,9.0,44403.0,1.0
71783,9000,debt_consolidation,36 months,accepted,17.11,MORTGAGE,757.0,7.0,12553.0,2.0
65113,6500,credit_card,36 months,accepted,31.45,MORTGAGE,742.0,14.0,61865.0,2.0
5189,1750,credit_card,36 months,accepted,8.02,RENT,722.0,4.0,1838.0,0.0
20592,5000,wedding,36 months,accepted,23.15,RENT,752.0,7.0,4573.0,0.0
71038,6000,debt_consolidation,36 months,accepted,16.4,RENT,672.0,5.0,5892.0,1.0
72764,25000,debt_consolidation,36 months,accepted,19.13,RENT,702.0,19.0,14666.0,0.0
77043,13000,debt_consolidation,36 months,accepted,11.08,MORTGAGE,692.0,7.0,6327.0,1.0
51326,5875,other,36 months,accepted,14.75,RENT,722.0,15.0,2617.0,2.0
57788,5000,debt_consolidation,36 months,accepted,20.77,RENT,662.0,19.0,11991.0,1.0
13386,16000,debt_consolidation,60 months,accepted,16.66,MORTGAGE,682.0,6.0,6842.0,0.0
17877,12000,small_business,60 months,accepted,14.12,MORTGAGE,732.0,10.0,6969.0,1.0
88396,35000,debt_consolidation,36 months,accepted,19.9,MORTGAGE,722.0,18.0,24288.0,0.0
19466,4800,car,36 months,accepted,11.71,RENT,737.0,6.0,9228.0,0.0
19859,6500,credit_card,36 months,accepted,13.98,MORTGAE,682.0,11.0,7558.0,1.0
19297,25000,other,36 months,accepted,4.14,MORTGAGE,737.0,4.0,6578.0,0.0
82626,1000,debt_consolidation,36 months,accepted,5.59,MORTGAGE,787.0,6.0,350.0,4.0
8078,16000,debt_consolidation,36 months,accepted,15.17,MORTGAGE,702.0,6.0,1962.0,1.0
102374,7675,other,36 months,accepted,18.08,MORTGAGE,647.0,13.0,12578.0,0.0
78732,13600,debt_consolidation,36 months,accepted,10.94,RENT,722.0,15.0,18028.0,0.0
71751,12000,debt_consolidation,36 months,accepted,32.91,RENT,682.0,21.0,13559.0,1.0
20020,15000,house,36 months,accepted,26.72,MORTGAE,752.0,11.0,44850.0,1.0
89844,7125,debt_consolidation,36 months,accepted,11.18,MORTGAGE,677.0,14.0,5383.0,2.0
35991,35000,house,60 months,pending,14.25,RENT,677.0,12.0,79792.0,0.0
92975,11575,debt_consolidation,60 months,accepted,18.37,MORTGAGE,727.0,12.0,18790.0,1.0
5274,5000,major_purchase,36 months,accepted,14.22,RENT,782.0,7.0,1751.0,0.0
48009,5000,debt_consolidation,36 months,accepted,3.04,OWNER,737.0,5.0,4864.0,0.0
1046,5000,debt_consolidation,36 months,accepted,13.28,RENT,662.0,10.0,9816.0,0.0
35719,7000,debt_consolidation,36 months,accepted,12.61,MORTGAGE,722.0,13.0,19848.0,0.0
102294,20000,debt_consolidation,36 months,accepted,25.4,MORTGAGE,717.0,10.0,26938.0,0.0
22561,7000,debt_consolidation,36 months,accepted,17.15,RENT,737.0,13.0,6897.0,0.0
7816,20000,debt_consolidation,36 months,accepted,17.51,MORTGAGE,762.0,14.0,49898.0,0.0
47745,6000,major_purchase,36 months,accepted,20.13,MORTGAGE,727.0,16.0,7533.0,1.0
21458,14000,major_purchase,36 months,accepted,10.68,MORTGAGE,737.0,14.0,13850.0,3.0
62166,30000,debt_consolidation,36 months,accepted,14.77,MORTGAGE,687.0,20.0,22299.0,1.0
42655,18225,debt_consolidation,36 months,accepted,24.64,MORTGAGE,662.0,12.0,16398.0,2.0
19255,12000,other,36 months,pending,16.15,MORTGAGE,722.0,9.0,113671.0,0.0
51684,10000,debt_consolidation,36 months,pending,12.99,MORTGAGE,692.0,8.0,13885.0,0.0
22667,16300,credit_card,36 months,accepted,24.17,MORTGAGE,677.0,11.0,40988.0,1.0
587,11000,debt_consolidation,36 months,accepted,20.93,OWNER,672.0,14.0,17436.0,0.0
13863,25000,small_business,60 months,accepted,0.6,MORTGAGE,787.0,2.0,0.0,4.0
89627,24000,debt_consolidation,36 months,accepted,29.01,MORTGAGE,672.0,12.0,14804.0,1.0
32044,6000,major_purchase,36 months,accepted,8.81,OWNER,717.0,11.0,8644.0,0.0
25141,10000,debt_consolidation,60 months,accepted,22.69,MORTGAGE,767.0,11.0,26898.0,1.0
65250,2000,car,36 months,accepted,23.7,OWNER,732.0,5.0,2117.0,1.0
87148,6625,credit_card,36 months,accepted,10.12,OWNER,692.0,10.0,5449.0,0.0
102167,20000,debt_consolidation,36 months,accepted,20.83,RENT,662.0,11.0,11881.0,4.0
3630,12000,other,36 months,accepted,9.12,MORTGAGE,747.0,8.0,5212.0,2.0
20690,4200,debt_consolidation,36 months,accepted,6.58,RENT,767.0,4.0,5475.0,1.0
103394,6950,other,36 months,accepted,12.51,MORTGAGE,717.0,5.0,1593.0,4.0
32875,6000,major_purchase,36 months,accepted,4.74,MORTGAGE,767.0,18.0,6317.0,4.0
29116,8400,debt_consolidation,36 months,accepted,24.85,MORTGAGE,702.0,9.0,342.0,0.0
14340,5000,home_improvement,36 months,pending,16.61,MORTGAGE,727.0,18.0,19771.0,2.0
82457,4750,credit_card,36 months,accepted,32.49,MORTGAGE,697.0,15.0,36512.0,0.0
12895,15000,moving,60 months,accepted,17.55,RENT,787.0,12.0,2691.0,2.0
98544,12000,home_improvement,36 months,accepted,5.07,MORTGAGE,672.0,13.0,10360.0,2.0
1324,4000,other,36 months,accepted,10.74,RENT,792.0,11.0,2775.0,3.0
16593,12800,debt_consolidation,60 months,accepted,9.02,RENT,727.0,7.0,7942.0,0.0
36466,12000,car,60 months,accepted,9.75,MORTGAGE,797.0,9.0,2787.0,0.0
37814,9425,credit_card,36 months,accepted,15.71,RENT,672.0,12.0,15116.0,0.0
43682,28000,debt_consolidation,36 months,pending,2.98,MORTGAGE,732.0,5.0,12888.0,1.0
70424,30000,debt_consolidation,60 months,accepted,17.12,MORTGAGE,712.0,8.0,47503.0,0.0
27552,9600,debt_consolidation,36 months,accepted,14.69,MORTGAGE,662.0,8.0,13041.0,1.0
3606,7800,debt_consolidation,36 months,accepted,16.77,RENT,697.0,8.0,13835.0,0.0
39094,12000,debt_consolidation,36 months,accepted,26.06,RENT,722.0,15.0,24893.0,3.0
83231,9600,debt_consolidation,36 months,pending,12.82,MORTGAGE,677.0,13.0,11407.0,2.0
9533,6000,credit_card,36 months,accepted,23.38,MORTGAGE,707.0,15.0,46125.0,1.0
19581,7500,debt_consolidation,60 months,accepted,23.63,RENT,722.0,13.0,4409.0,2.0
50339,7000,debt_consolidation,36 months,accepted,8.29,OWNER,762.0,8.0,10860.0,0.0
35460,10000,debt_consolidation,36 months,pending,5.85,RENT,687.0,8.0,7072.0,0.0
102138,3200,credit_card,36 months,accepted,16.72,MORTGAE,667.0,14.0,80837.0,4.0
13279,13000,debt_consolidation,36 months,accepted,11.72,MORTGAGE,727.0,13.0,37252.0,0.0
71487,35000,debt_consolidation,60 months,accepted,8.26,MORTGAGE,662.0,12.0,21391.0,2.0
97364,20800,credit_card,36 months,accepted,15.64,MORTGAGE,712.0,11.0,15192.0,0.0
77135,1600,debt_consolidation,36 months,accepted,7.8,RENT,662.0,7.0,5504.0,2.0
67373,10050,small_business,36 months,accepted,20.72,RENT,752.0,11.0,13669.0,0.0
51379,8000,debt_consolidation,36 months,accepted,21.11,MORTGAGE,672.0,15.0,14584.0,3.0
97075,16000,debt_consolidation,36 months,accepted,24.3,RENT,717.0,8.0,10304.0,2.0
46056,11700,home_improvement,36 months,accepted,5.63,MORTGAGE,722.0,11.0,14301.0,0.0
72277,13475,debt_consolidation,36 months,accepted,28.27,MORTGAGE,707.0,12.0,7722.0,1.0
31190,14500,home_improvement,36 months,accepted,7.15,MORTGAGE,802.0,9.0,40.0,0.0
103224,5000,other,36 months,pending,6.36,RENT,667.0,8.0,4680.0,4.0
53652,13600,debt_consolidation,36 months,accepted,17.31,MORTGAGE,752.0,11.0,77377.0,1.0
75321,2200,debt_consolidation,36 months,accepted,14.02,RENT,717.0,10.0,14980.0,1.0
49761,9000,credit_card,36 months,accepted,18.67,MORTGAGE,707.0,12.0,12035.0,0.0
87513,27925,debt_consolidation,60 months,accepted,3.94,MORTGAGE,687.0,14.0,9914.0,2.0
80353,9450,debt_consolidation,36 months,accepted,24.51,RENT,672.0,12.0,11555.0,0.0
25236,15175,debt_consolidation,60 months,accepted,18.78,RENT,667.0,6.0,18049.0,0.0
30497,10000,debt_consolidation,36 months,accepted,7.77,RENT,737.0,4.0,0.0,0.0
96700,16000,debt_consolidation,36 months,accepted,20.62,RENT,682.0,13.0,14246.0,1.0
85272,13200,debt_consolidation,36 months,accepted,8.61,MORTGAGE,682.0,10.0,5400.0,3.0
60220,20000,other,60 months,accepted,6.3,RENT,697.0,13.0,15026.0,3.0
78437,8500,other,36 months,pending,18.0,RENT,667.0,9.0,13718.0,0.0
40066,3000,debt_consolidation,36 months,accepted,10.77,OWNER,672.0,11.0,5515.0,1.0
91905,10000,credit_card,36 months,accepted,18.99,MORTGAGE,677.0,16.0,12723.0,1.0
99247,14075,debt_consolidation,36 months,accepted,11.02,MORTGAGE,702.0,10.0,7653.0,3.0
62996,19000,credit_card,60 months,accepted,19.85,RENT,682.0,13.0,11388.0,1.0
2088,25000,small_business,36 months,accepted,5.52,MORTGAGE,762.0,9.0,1900.0,4.0
84001,9000,credit_card,36 months,accepted,23.88,MORTGAGE,687.0,11.0,7496.0,0.0
80275,6775,debt_consolidation,36 months,accepted,10.2,RENT,687.0,14.0,5457.0,2.0
24608,2200,debt_consolidation,36 months,pending,16.2,RENT,677.0,7.0,2476.0,2.0
2891,10800,home_improvement,36 months,pending,6.82,MORTGAGE,792.0,7.0,10232.0,2.0
94245,16800,debt_consolidation,60 months,accepted,21.75,MORTGAGE,677.0,14.0,23740.0,0.0
25703,3500,home_improvement,36 months,accepted,14.41,MORTGAGE,662.0,7.0,11526.0,3.0
24038,9250,debt_consolidation,60 months,accepted,19.27,MORTGAGE,662.0,9.0,22704.0,0.0
31842,23400,debt_consolidation,36 months,accepted,15.66,RENT,742.0,6.0,2086.0,0.0
81514,10375,debt_consolidation,36 months,accepted,27.64,MORTGAGE,747.0,7.0,0.0,0.0
66437,9325,debt_consolidation,36 months,accepted,21.35,RENT,697.0,10.0,27007.0,1.0
49263,18000,debt_consolidation,60 months,accepted,15.82,RENT,667.0,10.0,4256.0,0.0
68113,5375,debt_consolidation,36 months,accepted,29.48,RENT,722.0,6.0,3007.0,2.0
99898,3700,credit_card,36 months,accepted,32.2,RENT,692.0,9.0,14151.0,0.0
65485,19125,debt_consolidation,36 months,accepted,9.1,RENT,677.0,8.0,19761.0,3.0
67349,1625,major_purchase,36 months,accepted,4.32,OWNER,747.0,3.0,1759.0,4.0
39590,26000,home_improvement,60 months,accepted,11.77,MORTGAGE,732.0,5.0,7560.0,1.0
36450,6650,debt_consolidation,60 months,accepted,17.12,MORTGAGE,682.0,16.0,5646.0,2.0
31456,1000,debt_consolidation,36 months,accepted,21.36,RENT,672.0,16.0,26558.0,0.0
2407,18000,wedding,36 months,accepted,7.89,MORTGAGE,722.0,5.0,18505.0,1.0
3841,8000,wedding,36 months,pending,16.73,MORTGAGE,682.0,13.0,4075.0,0.0
103033,4575,credit_card,36 months,accepted,14.31,OTHER,682.0,25.0,82586.0,2.0
52353,35000,debt_consolidation,60 months,accepted,19.32,MORTGAGE,692.0,14.0,51314.0,3.0
51625,10000,debt_consolidation,36 months,accepted,12.46,MORTGAGE,697.0,7.0,11070.0,0.0
91179,32350,debt_consolidation,36 months,accepted,20.14,OWNER,662.0,15.0,39513.0,1.0
16680,16000,debt_consolidation,36 months,accepted,15.86,MORTGAGE,702.0,9.0,26357.0,2.0
73961,13750,credit_card,36 months,accepted,24.77,RENT,692.0,12.0,16734.0,1.0
95827,5600,credit_card,36 months,accepted,27.96,MORTGAGE,667.0,18.0,194205.0,0.0
79106,21000,debt_consolidation,60 months,accepted,24.82,RENT,662.0,14.0,11973.0,0.0
53903,12000,home_improvement,36 months,pending,21.99,MORTGAGE,732.0,8.0,28146.0,0.0
31290,12000,debt_consolidation,36 months,pending,16.29,MORTGAGE,682.0,13.0,13528.0,1.0
26608,3600,other,36 months,accepted,10.0,RENT,672.0,8.0,10766.0,2.0
16549,25000,debt_consolidation,60 months,accepted,22.19,MORTGAGE,707.0,8.0,9133.0,0.0
16631,8400,car,60 months,accepted,22.47,MORTGAGE,762.0,6.0,19187.0,0.0
92743,24375,debt_consolidation,60 months,accepted,30.61,MORTGAGE,702.0,18.0,49136.0,0.0
83058,8575,debt_consolidation,36 months,accepted,34.41,MORTGAGE,677.0,15.0,5180.0,1.0
87620,13800,debt_consolidation,36 months,pending,17.11,RENT,697.0,8.0,11366.0,0.0
31254,17000,debt_consolidation,36 months,accepted,13.69,RENT,697.0,9.0,13883.0,0.0
58027,11000,debt_consolidation,36 months,pending,13.44,MORTGAGE,677.0,8.0,10482.0,0.0
12131,7800,other,36 months,accepted,21.89,RENT,682.0,5.0,25780.0,0.0
30255,3725,credit_card,36 months,accepted,18.57,RENT,697.0,21.0,43987.0,0.0
57001,11000,other,36 months,accepted,11.44,MORTGAGE,667.0,7.0,10070.0,3.0
61049,8500,debt_consolidation,36 months,pending,7.56,RENT,672.0,5.0,8844.0,0.0
58569,10000,credit_card,36 months,accepted,6.83,RENT,707.0,14.0,13511.0,0.0
37224,12000,debt_consolidation,60 months,accepted,23.3,MORTGAGE,727.0,8.0,15010.0,0.0
59159,31500,other,60 months,accepted,21.32,RENT,757.0,10.0,11936.0,0.0
84476,19000,debt_consolidation,60 months,pending,27.65,RENT,707.0,8.0,25692.0,0.0
94507,12000,debt_consolidation,36 months,accepted,14.22,MORTGAGE,697.0,10.0,17185.0,2.0
69461,19125,debt_consolidation,36 months,accepted,25.58,RENT,727.0,5.0,0.0,0.0
8194,6525,other,36 months,accepted,10.11,RENT,702.0,3.0,2494.0,1.0
72283,8975,debt_consolidation,36 months,pending,21.51,MORTGAE,727.0,18.0,61613.0,3.0
32215,6000,other,36 months,accepted,11.41,MORTGAGE,782.0,9.0,89985.0,2.0
47228,20800,credit_card,60 months,accepted,15.5,RENT,682.0,20.0,28764.0,1.0
41426,8400,debt_consolidation,36 months,accepted,11.95,MORTGAGE,682.0,10.0,16634.0,1.0
79725,20000,debt_consolidation,36 months,accepted,12.83,MORTGAGE,677.0,17.0,30679.0,1.0
85720,18550,debt_consolidation,36 months,accepted,11.37,MORTGAGE,712.0,14.0,9438.0,0.0
65819,9600,credit_card,36 months,pending,25.35,RENT,687.0,11.0,29475.0,0.0
60947,6000,major_purchase,36 months,accepted,12.68,MORTGAGE,777.0,13.0,8581.0,0.0
66542,14000,credit_card,36 months,accepted,11.35,RENT,682.0,7.0,6229.0,1.0
17609,17000,debt_consolidation,36 months,accepted,15.72,RENT,707.0,5.0,19053.0,0.0
41569,13250,credit_card,36 months,pending,24.96,RENT,702.0,13.0,16192.0,0.0
53373,13000,credit_card,36 months,pending,24.5,RENT,707.0,10.0,15534.0,0.0
65052,20000,debt_consolidation,36 months,accepted,16.35,MORTGAGE,702.0,7.0,15917.0,0.0
63133,7000,credit_card,36 months,accepted,15.64,RENT,672.0,11.0,11529.0,0.0
85485,12000,debt_consolidation,36 months,accepted,15.07,MORTGAGE,667.0,7.0,12318.0,1.0
49712,4200,debt_consolidation,36 months,accepted,6.75,OWNER,737.0,15.0,10819.0,1.0
1973,15000,debt_consolidation,36 months,accepted,12.42,MORTGAGE,717.0,15.0,31563.0,3.0
17961,1775,debt_consolidation,36 months,accepted,19.77,RENT,727.0,11.0,2038.0,0.0
64307,10000,home_improvement,36 months,accepted,18.81,MORTGAGE,697.0,10.0,19354.0,0.0
37291,14400,debt_consolidation,60 months,accepted,16.06,RENT,732.0,6.0,28675.0,1.0
28276,16000,credit_card,36 months,accepted,10.3,RENT,737.0,15.0,15119.0,0.0
9762,10000,debt_consolidation,36 months,accepted,14.57,MORTGAGE,682.0,11.0,18823.0,0.0
16996,3000,small_business,36 months,accepted,8.49,RENT,747.0,13.0,10380.0,1.0
47673,20000,debt_consolidation,36 months,accepted,20.95,RENT,752.0,9.0,13169.0,1.0
95606,6000,debt_consolidation,36 months,accepted,21.0,RENT,687.0,13.0,4356.0,1.0
40351,7050,debt_consolidation,36 months,pending,14.05,MORTGAGE,682.0,6.0,2530.0,3.0
70321,11325,other,36 months,accepted,8.61,RENT,727.0,3.0,9137.0,0.0
62797,2000,home_improvement,36 months,accepted,30.58,MORTGAGE,672.0,9.0,3313.0,1.0
1760,11000,other,36 months,pending,1.62,RENT,692.0,7.0,4526.0,0.0
95560,10000,debt_consolidation,36 months,accepted,23.56,RENT,702.0,4.0,14317.0,0.0
101158,15000,credit_card,36 months,accepted,10.67,RENT,667.0,14.0,13611.0,0.0
38040,23000,debt_consolidation,60 months,accepted,21.17,RENT,692.0,13.0,23773.0,0.0
89677,10000,credit_card,36 months,accepted,26.03,MORTGAGE,677.0,12.0,7161.0,3.0
15949,4000,other,60 months,accepted,2.63,MORTGAGE,707.0,5.0,13865.0,0.0
23710,13000,debt_consolidation,36 months,accepted,19.25,RENT,717.0,7.0,28032.0,1.0
10,5000,home_improvement,36 months,accepted,11.93,MORTGAGE,717.0,16.0,60568.0,1.0
38028,6400,major_purchase,36 months,accepted,9.58,RENT,737.0,11.0,12306.0,1.0
49038,3825,small_business,36 months,accepted,3.72,RENT,747.0,3.0,5106.0,0.0
56804,8000,debt_consolidation,36 months,pending,3.96,RENT,662.0,9.0,8080.0,1.0
41014,8000,debt_consolidation,36 months,accepted,8.6,MORTGAGE,667.0,7.0,2963.0,1.0
84840,6000,debt_consolidation,36 months,accepted,6.26,RENT,662.0,21.0,21567.0,0.0
35260,2500,other,36 months,accepted,22.49,RENT,717.0,7.0,5883.0,3.0
85721,10000,debt_consolidation,36 months,accepted,18.72,RENT,687.0,13.0,7411.0,0.0
46870,14600,credit_card,36 months,accepted,29.51,OWNER,732.0,14.0,23616.0,1.0
16032,24000,other,60 months,accepted,12.92,RENT,662.0,7.0,4324.0,0.0
100985,2200,major_purchase,36 months,accepted,8.16,MORTGAGE,772.0,8.0,2927.0,0.0
84917,10000,debt_consolidation,36 months,accepted,18.96,RENT,682.0,16.0,27086.0,0.0
57190,5000,credit_card,36 months,accepted,28.28,MORTGAGE,697.0,15.0,38092.0,0.0
38205,12300,debt_consolidation,36 months,accepted,22.29,RENT,737.0,6.0,27282.0,1.0
5794,2500,debt_consolidation,36 months,accepted,15.6,MORTGAGE,692.0,10.0,3777.0,2.0
8628,15000,other,36 months,pending,16.89,MORTGAGE,702.0,14.0,14488.0,3.0
46021,1000,debt_consolidation,36 months,accepted,9.0,RENT,717.0,5.0,1314.0,0.0
33641,18000,debt_consolidation,36 months,accepted,10.34,RENT,702.0,8.0,14960.0,0.0
93511,5000,debt_consolidation,36 months,pending,17.61,RENT,702.0,4.0,4164.0,2.0
15634,6000,debt_consolidation,36 months,accepted,17.86,MORTGAGE,687.0,10.0,15280.0,1.0
22510,2500,debt_consolidation,36 months,accepted,24.3,RENT,707.0,10.0,1523.0,0.0
80484,6000,home_improvement,36 months,accepted,6.56,MORTGAGE,712.0,6.0,440.0,3.0
325,7000,debt_consolidation,36 months,accepted,10.37,RENT,767.0,13.0,6634.0,0.0
23743,4200,major_purchase,36 months,accepted,13.82,MORTGAGE,682.0,14.0,23653.0,1.0
59901,12500,debt_consolidation,36 months,accepted,21.5,OWNER,687.0,9.0,11967.0,0.0
10326,15400,house,60 months,accepted,15.17,RENT,697.0,11.0,9989.0,1.0
